Date and Time, Depth (Ft), Oxygen Conc. (mg/L)
2023-10-06T12:16:48-0700, -82 ft, 4.8451
2023-10-06T12:16:48-0700, -85 ft, 4.7727
2023-10-06T12:16:48-0700, -89 ft, 4.7196
2023-10-06T12:16:48-0700, -92 ft, 4.6818
2023-10-06T12:16:48-0700, -7 ft, 9.721
2023-10-06T12:16:48-0700, -10 ft, 9.5655
2023-10-06T12:16:48-0700, -13 ft, 10.3465
2023-10-06T12:16:48-0700, -16 ft, 10.6149
2023-10-06T12:16:48-0700, -20 ft, 10.68
2023-10-06T12:16:48-0700, -23 ft, 11.2982
2023-10-06T12:16:48-0700, -26 ft, 11.8072
2023-10-06T12:16:48-0700, -30 ft, 11.5929
2023-10-07T12:16:49-0700, -33 ft, 10.1898
2023-10-07T12:16:49-0700, -36 ft, 8.0166
2023-10-07T12:16:49-0700, -39 ft, 7.3427
2023-10-07T12:16:49-0700, -43 ft, 7.2266
2023-10-07T12:16:49-0700, -46 ft, 7.1024
2023-10-07T12:16:49-0700, -49 ft, 6.7915
2023-10-07T12:16:49-0700, -52 ft, 6.2641
2023-10-07T12:16:49-0700, -56 ft, 5.8065
2023-10-07T12:16:49-0700, -59 ft, 5.4864
2023-10-07T12:16:49-0700, -62 ft, 5.3333
2023-10-07T12:16:49-0700, -3 ft, 9.9219
2023-10-07T12:16:49-0700, -66 ft, 5.2396
2023-10-07T12:16:49-0700, -69 ft, 5.1655
2023-10-07T12:16:49-0700, -72 ft, 5.0189
2023-10-07T12:16:49-0700, -75 ft, 4.9168
2023-10-07T12:16:49-0700, -79 ft, 4.8782
2023-10-07T12:16:49-0700, -82 ft, 4.8451
2023-10-07T12:16:49-0700, -85 ft, 4.7727
2023-10-07T12:16:49-0700, -89 ft, 4.7196
2023-10-07T12:16:49-0700, -92 ft, 4.6818
2023-10-07T12:16:49-0700, -7 ft, 9.721
2023-10-07T12:16:49-0700, -10 ft, 9.5655
2023-10-07T12:16:49-0700, -13 ft, 10.3465
2023-10-07T12:16:49-0700, -16 ft, 10.6149
2023-10-07T12:16:49-0700, -20 ft, 10.68
2023-10-07T12:16:49-0700, -23 ft, 11.2982
2023-10-07T12:16:49-0700, -26 ft, 11.8072
2023-10-07T12:16:49-0700, -30 ft, 11.5929
2023-10-08T12:16:52-0700, -33 ft, 10.1898
2023-10-08T12:16:52-0700, -36 ft, 8.0166
2023-10-08T12:16:52-0700, -39 ft, 7.3427
2023-10-08T12:16:52-0700, -43 ft, 7.2266
2023-10-08T12:16:52-0700, -46 ft, 7.1024
2023-10-08T12:16:52-0700, -49 ft, 6.7915
2023-10-08T12:16:52-0700, -52 ft, 6.2641
2023-10-08T12:16:52-0700, -56 ft, 5.8065
2023-10-08T12:16:52-0700, -59 ft, 5.4864
2023-10-08T12:16:52-0700, -62 ft, 5.3333
2023-10-08T12:16:52-0700, -3 ft, 9.9219
2023-10-08T12:16:52-0700, -66 ft, 5.2396
2023-10-08T12:16:52-0700, -69 ft, 5.1655
2023-10-08T12:16:52-0700, -72 ft, 5.0189
2023-10-08T12:16:52-0700, -75 ft, 4.9168
2023-10-08T12:16:52-0700, -79 ft, 4.8782
2023-10-08T12:16:52-0700, -82 ft, 4.8451
2023-10-08T12:16:52-0700, -85 ft, 4.7727
2023-10-08T12:16:52-0700, -89 ft, 4.7196
2023-10-08T12:16:52-0700, -92 ft, 4.6818
2023-10-08T12:16:52-0700, -7 ft, 9.721
2023-10-08T12:16:52-0700, -10 ft, 9.5655
2023-10-08T12:16:52-0700, -13 ft, 10.3465
2023-10-08T12:16:52-0700, -16 ft, 10.6149
2023-10-08T12:16:52-0700, -20 ft, 10.68
2023-10-08T12:16:52-0700, -23 ft, 11.2982
2023-10-08T12:16:52-0700, -26 ft, 11.8072
2023-10-08T12:16:52-0700, -30 ft, 11.5929
2023-10-09T12:17:13-0700, -33 ft, 10.1898
2023-10-09T12:17:13-0700, -36 ft, 8.0166
2023-10-09T12:17:13-0700, -39 ft, 7.3427
2023-10-09T12:17:13-0700, -43 ft, 7.2266
2023-10-09T12:17:13-0700, -46 ft, 7.1024
2023-10-09T12:17:13-0700, -49 ft, 6.7915
2023-10-09T12:17:13-0700, -52 ft, 6.2641
2023-10-09T12:17:13-0700, -56 ft, 5.8065
2023-10-09T12:17:13-0700, -59 ft, 5.4864
2023-10-09T12:17:13-0700, -62 ft, 5.3333
2023-10-09T12:17:13-0700, -3 ft, 9.9219
2023-10-09T12:17:13-0700, -66 ft, 5.2396
2023-10-09T12:17:13-0700, -69 ft, 5.1655
2023-10-09T12:17:13-0700, -72 ft, 5.0189
2023-10-09T12:17:13-0700, -75 ft, 4.9168
2023-10-09T12:17:13-0700, -79 ft, 4.8782
2023-10-09T12:17:13-0700, -82 ft, 4.8451
2023-10-09T12:17:13-0700, -85 ft, 4.7727
2023-10-09T12:17:13-0700, -89 ft, 4.7196
2023-10-09T12:17:13-0700, -92 ft, 4.6818
2023-10-09T12:17:13-0700, -7 ft, 9.721
2023-10-09T12:17:13-0700, -10 ft, 9.5655
2023-10-09T12:17:13-0700, -13 ft, 10.3465
2023-10-09T12:17:13-0700, -16 ft, 10.6149
2023-10-09T12:17:13-0700, -20 ft, 10.68
2023-10-09T12:17:13-0700, -23 ft, 11.2982
2023-10-09T12:17:13-0700, -26 ft, 11.8072
2023-10-09T12:17:13-0700, -30 ft, 11.5929
2023-10-10T12:17:23-0700, -33 ft, 10.1898
2023-10-10T12:17:23-0700, -36 ft, 8.0166
2023-10-10T12:17:23-0700, -39 ft, 7.3427
2023-10-10T12:17:23-0700, -43 ft, 7.2266
2023-10-10T12:17:23-0700, -46 ft, 7.1024
2023-10-10T12:17:23-0700, -49 ft, 6.7915
2023-10-10T12:17:23-0700, -52 ft, 6.2641
2023-10-10T12:17:23-0700, -56 ft, 5.8065
2023-10-10T12:17:23-0700, -59 ft, 5.4864
2023-10-10T12:17:23-0700, -62 ft, 5.3333
2023-10-10T12:17:23-0700, -3 ft, 9.9219
2023-10-10T12:17:23-0700, -66 ft, 5.2396
2023-10-10T12:17:23-0700, -69 ft, 5.1655
2023-10-10T12:17:23-0700, -72 ft, 5.0189
2023-10-10T12:17:23-0700, -75 ft, 4.9168
2023-10-10T12:17:23-0700, -79 ft, 4.8782
2023-10-10T12:17:23-0700, -82 ft, 4.8451
2023-10-10T12:17:23-0700, -85 ft, 4.7727
2023-10-10T12:17:23-0700, -89 ft, 4.7196
2023-10-10T12:17:23-0700, -92 ft, 4.6818
2023-10-10T12:17:23-0700, -7 ft, 9.721
2023-10-10T12:17:23-0700, -10 ft, 9.5655
2023-10-10T12:17:23-0700, -13 ft, 10.3465
2023-10-10T12:17:23-0700, -16 ft, 10.6149
2023-10-10T12:17:23-0700, -20 ft, 10.68
2023-10-10T12:17:23-0700, -23 ft, 11.2982
2023-10-10T12:17:23-0700, -26 ft, 11.8072
2023-10-10T12:17:23-0700, -30 ft, 11.5929
2023-10-11T12:17:05-0700, -33 ft, 10.1898
2023-10-11T12:17:05-0700, -36 ft, 8.0166
2023-10-11T12:17:05-0700, -39 ft, 7.3427
2023-10-11T12:17:05-0700, -43 ft, 7.2266
2023-10-11T12:17:05-0700, -46 ft, 7.1024
2023-10-11T12:17:05-0700, -49 ft, 6.7915
2023-10-11T12:17:05-0700, -52 ft, 6.2641
2023-10-11T12:17:05-0700, -56 ft, 5.8065
2023-10-11T12:17:05-0700, -59 ft, 5.4864
2023-10-11T12:17:05-0700, -62 ft, 5.3333
2023-10-11T12:17:05-0700, -3 ft, 9.9219
2023-10-11T12:17:05-0700, -66 ft, 5.2396
2023-10-11T12:17:05-0700, -69 ft, 5.1655
2023-10-11T12:17:05-0700, -72 ft, 5.0189
2023-10-11T12:17:05-0700, -75 ft, 4.9168
2023-10-11T12:17:05-0700, -79 ft, 4.8782
2023-10-11T12:17:05-0700, -82 ft, 4.8451
2023-10-11T12:17:05-0700, -85 ft, 4.7727
2023-10-11T12:17:05-0700, -89 ft, 4.7196
2023-10-11T12:17:05-0700, -92 ft, 4.6818
2023-10-11T12:17:05-0700, -7 ft, 9.721
2023-10-11T12:17:05-0700, -10 ft, 9.5655
2023-10-11T12:17:05-0700, -13 ft, 10.3465
2023-10-11T12:17:05-0700, -16 ft, 10.6149
2023-10-11T12:17:05-0700, -20 ft, 10.68
2023-10-11T12:17:05-0700, -23 ft, 11.2982
2023-10-11T12:17:05-0700, -26 ft, 11.8072
2023-10-11T12:17:05-0700, -30 ft, 11.5929
2023-10-12T12:17:13-0700, -33 ft, 10.1898
2023-10-12T12:17:13-0700, -36 ft, 8.0166
2023-10-12T12:17:13-0700, -39 ft, 7.3427
2023-10-12T12:17:13-0700, -43 ft, 7.2266
2023-10-12T12:17:13-0700, -46 ft, 7.1024
2023-10-12T12:17:13-0700, -49 ft, 6.7915
2023-10-12T12:17:13-0700, -52 ft, 6.2641
2023-10-12T12:17:13-0700, -56 ft, 5.8065
2023-10-12T12:17:13-0700, -59 ft, 5.4864
2023-10-12T12:17:13-0700, -62 ft, 5.3333
2023-10-12T12:17:13-0700, -3 ft, 9.9219
2023-10-12T12:17:13-0700, -66 ft, 5.2396
2023-10-12T12:17:13-0700, -69 ft, 5.1655
2023-10-12T12:17:13-0700, -72 ft, 5.0189
2023-10-12T12:17:13-0700, -75 ft, 4.9168
2023-10-12T12:17:13-0700, -79 ft, 4.8782
2023-10-12T12:17:13-0700, -82 ft, 4.8451
2023-10-12T12:17:13-0700, -85 ft, 4.7727
2023-10-12T12:17:13-0700, -89 ft, 4.7196
2023-10-12T12:17:13-0700, -92 ft, 4.6818
2023-10-12T12:17:13-0700, -7 ft, 9.721
2023-10-12T12:17:13-0700, -10 ft, 9.5655
2023-10-12T12:17:13-0700, -13 ft, 10.3465
2023-10-12T12:17:13-0700, -16 ft, 10.6149
2023-10-12T12:17:13-0700, -20 ft, 10.68
2023-10-12T12:17:13-0700, -23 ft, 11.2982
2023-10-12T12:17:13-0700, -26 ft, 11.8072
2023-10-12T12:17:13-0700, -30 ft, 11.5929
2023-10-13T12:17:00-0700, -33 ft, 10.1898
2023-10-13T12:17:00-0700, -36 ft, 8.0166
2023-10-13T12:17:00-0700, -39 ft, 7.3427
2023-10-13T12:17:00-0700, -43 ft, 7.2266
2023-10-13T12:17:00-0700, -46 ft, 7.1024
2023-10-13T12:17:00-0700, -49 ft, 6.7915
2023-10-13T12:17:00-0700, -52 ft, 6.2641
2023-10-13T12:17:00-0700, -56 ft, 5.8065
2023-10-13T12:17:00-0700, -59 ft, 5.4864
2023-10-13T12:17:00-0700, -62 ft, 5.3333
2023-10-13T12:17:00-0700, -3 ft, 9.9219
2023-10-13T12:17:00-0700, -66 ft, 5.2396
2023-10-13T12:17:00-0700, -69 ft, 5.1655
2023-10-13T12:17:00-0700, -72 ft, 5.0189
2023-10-13T12:17:00-0700, -75 ft, 4.9168
2023-10-13T12:17:00-0700, -79 ft, 4.8782
2023-10-13T12:17:00-0700, -82 ft, 4.8451
2023-10-13T12:17:00-0700, -85 ft, 4.7727
2023-10-13T12:17:00-0700, -89 ft, 4.7196
2023-10-13T12:17:00-0700, -92 ft, 4.6818
2023-10-13T12:17:00-0700, -7 ft, 9.721
2023-10-13T12:17:00-0700, -10 ft, 9.5655
2023-10-13T12:17:00-0700, -13 ft, 10.3465
2023-10-13T12:17:00-0700, -16 ft, 10.6149
2023-10-13T12:17:00-0700, -20 ft, 10.68
2023-10-13T12:17:00-0700, -23 ft, 11.2982
2023-10-13T12:17:00-0700, -26 ft, 11.8072
2023-10-13T12:17:00-0700, -30 ft, 11.5929
2023-10-14T12:17:15-0700, -33 ft, 10.1898
2023-10-14T12:17:15-0700, -36 ft, 8.0166
2023-10-14T12:17:15-0700, -39 ft, 7.3427
2023-10-14T12:17:15-0700, -43 ft, 7.2266
2023-10-14T12:17:15-0700, -46 ft, 7.1024
2023-10-14T12:17:15-0700, -49 ft, 6.7915
2023-10-14T12:17:15-0700, -52 ft, 6.2641
2023-10-14T12:17:15-0700, -56 ft, 5.8065
2023-10-14T12:17:15-0700, -59 ft, 5.4864
2023-10-14T12:17:15-0700, -62 ft, 5.3333
2023-10-14T12:17:15-0700, -3 ft, 9.9219
2023-10-14T12:17:15-0700, -66 ft, 5.2396
2023-10-14T12:17:15-0700, -69 ft, 5.1655
2023-10-14T12:17:15-0700, -72 ft, 5.0189
2023-10-14T12:17:15-0700, -75 ft, 4.9168
2023-10-14T12:17:15-0700, -79 ft, 4.8782
2023-10-14T12:17:15-0700, -82 ft, 4.8451
2023-10-14T12:17:15-0700, -85 ft, 4.7727
2023-10-14T12:17:15-0700, -89 ft, 4.7196
2023-10-14T12:17:15-0700, -92 ft, 4.6818
2023-10-14T12:17:15-0700, -7 ft, 9.721
2023-10-14T12:17:15-0700, -10 ft, 9.5655
2023-10-14T12:17:15-0700, -13 ft, 10.3465
2023-10-14T12:17:15-0700, -16 ft, 10.6149
2023-10-14T12:17:15-0700, -20 ft, 10.68
2023-10-14T12:17:15-0700, -23 ft, 11.2982
2023-10-14T12:17:15-0700, -26 ft, 11.8072
2023-10-14T12:17:15-0700, -30 ft, 11.5929
2023-10-15T12:17:08-0700, -33 ft, 10.1898
2023-10-15T12:17:08-0700, -36 ft, 8.0166
2023-10-15T12:17:08-0700, -39 ft, 7.3427
2023-10-15T12:17:08-0700, -43 ft, 7.2266
2023-10-15T12:17:08-0700, -46 ft, 7.1024
2023-10-15T12:17:08-0700, -49 ft, 6.7915
2023-10-15T12:17:08-0700, -52 ft, 6.2641
2023-10-15T12:17:08-0700, -56 ft, 5.8065
2023-10-15T12:17:08-0700, -59 ft, 5.4864
2023-10-15T12:17:08-0700, -62 ft, 5.3333
2023-10-15T12:17:08-0700, -3 ft, 9.9219
2023-10-15T12:17:08-0700, -66 ft, 5.2396
2023-10-15T12:17:08-0700, -69 ft, 5.1655
2023-10-15T12:17:08-0700, -72 ft, 5.0189
2023-10-15T12:17:08-0700, -75 ft, 4.9168
2023-10-15T12:17:08-0700, -79 ft, 4.8782
2023-10-15T12:17:08-0700, -82 ft, 4.8451
2023-10-15T12:17:08-0700, -85 ft, 4.7727
2023-10-15T12:17:08-0700, -89 ft, 4.7196
2023-10-15T12:17:08-0700, -92 ft, 4.6818
2023-10-15T12:17:08-0700, -7 ft, 9.721
2023-10-15T12:17:08-0700, -10 ft, 9.5655
2023-10-15T12:17:08-0700, -13 ft, 10.3465
2023-10-15T12:17:08-0700, -16 ft, 10.6149
2023-10-15T12:17:08-0700, -20 ft, 10.68
2023-10-15T12:17:08-0700, -23 ft, 11.2982
2023-10-15T12:17:08-0700, -26 ft, 11.8072
2023-10-15T12:17:08-0700, -30 ft, 11.5929
2023-10-16T12:17:13-0700, -33 ft, 10.1898
2023-10-16T12:17:13-0700, -36 ft, 8.0166
2023-10-16T12:17:13-0700, -39 ft, 7.3427
2023-10-16T12:17:13-0700, -43 ft, 7.2266
2023-10-16T12:17:13-0700, -46 ft, 7.1024
2023-10-16T12:17:13-0700, -49 ft, 6.7915
2023-10-16T12:17:13-0700, -52 ft, 6.2641
2023-10-16T12:17:13-0700, -56 ft, 5.8065
2023-10-16T12:17:13-0700, -59 ft, 5.4864
2023-10-16T12:17:13-0700, -62 ft, 5.3333
2023-10-16T12:17:13-0700, -3 ft, 9.9219
2023-10-16T12:17:13-0700, -66 ft, 5.2396
2023-10-16T12:17:13-0700, -69 ft, 5.1655
2023-10-16T12:17:13-0700, -72 ft, 5.0189
2023-10-16T12:17:13-0700, -75 ft, 4.9168
2023-10-16T12:17:13-0700, -79 ft, 4.8782
2023-10-16T12:17:13-0700, -82 ft, 4.8451
2023-10-16T12:17:13-0700, -85 ft, 4.7727
2023-10-16T12:17:13-0700, -89 ft, 4.7196
2023-10-16T12:17:13-0700, -92 ft, 4.6818
2023-10-16T12:17:13-0700, -7 ft, 9.721
2023-10-16T12:17:13-0700, -10 ft, 9.5655
2023-10-16T12:17:13-0700, -13 ft, 10.3465
2023-10-16T12:17:13-0700, -16 ft, 10.6149
2023-10-16T12:17:13-0700, -20 ft, 10.68
2023-10-16T12:17:13-0700, -23 ft, 11.2982
2023-10-16T12:17:13-0700, -26 ft, 11.8072
2023-10-16T12:17:13-0700, -30 ft, 11.5929
2023-10-17T12:17:15-0700, -33 ft, 10.1898
2023-10-17T12:17:15-0700, -36 ft, 8.0166
2023-10-17T12:17:15-0700, -39 ft, 7.3427
2023-10-17T12:17:15-0700, -43 ft, 7.2266
2023-10-17T12:17:15-0700, -46 ft, 7.1024
2023-10-17T12:17:15-0700, -49 ft, 6.7915
2023-10-17T12:17:15-0700, -52 ft, 6.2641
2023-10-17T12:17:15-0700, -56 ft, 5.8065
2023-10-17T12:17:15-0700, -59 ft, 5.4864
2023-10-17T12:17:15-0700, -62 ft, 5.3333
2023-10-17T12:17:15-0700, -3 ft, 9.9219
2023-10-17T12:17:15-0700, -66 ft, 5.2396
2023-10-17T12:17:15-0700, -69 ft, 5.1655
2023-10-17T12:17:15-0700, -72 ft, 5.0189
2023-10-17T12:17:15-0700, -75 ft, 4.9168
2023-10-17T12:17:15-0700, -79 ft, 4.8782
2023-10-17T12:17:15-0700, -82 ft, 4.8451
2023-10-17T12:17:15-0700, -85 ft, 4.7727
2023-10-17T12:17:15-0700, -89 ft, 4.7196
2023-10-17T12:17:15-0700, -92 ft, 4.6818
2023-10-17T12:17:15-0700, -7 ft, 9.721
2023-10-17T12:17:15-0700, -10 ft, 9.5655
2023-10-17T12:17:15-0700, -13 ft, 10.3465
2023-10-17T12:17:15-0700, -16 ft, 10.6149
2023-10-17T12:17:15-0700, -20 ft, 10.68
2023-10-17T12:17:15-0700, -23 ft, 11.2982
2023-10-17T12:17:15-0700, -26 ft, 11.8072
2023-10-17T12:17:15-0700, -30 ft, 11.5929
2023-10-18T12:16:38-0700, -33 ft, 10.1898
2023-10-18T12:16:38-0700, -36 ft, 8.0166
2023-10-18T12:16:38-0700, -39 ft, 7.3427
2023-10-18T12:16:38-0700, -43 ft, 7.2266
2023-10-18T12:16:38-0700, -46 ft, 7.1024
2023-10-18T12:16:38-0700, -49 ft, 6.7915
2023-10-18T12:16:38-0700, -52 ft, 6.2641
2023-10-18T12:16:38-0700, -56 ft, 5.8065
2023-10-18T12:16:38-0700, -59 ft, 5.4864
2023-10-18T12:16:38-0700, -62 ft, 5.3333
2023-10-18T12:16:38-0700, -3 ft, 9.9219
2023-10-18T12:16:38-0700, -66 ft, 5.2396
2023-10-18T12:16:38-0700, -69 ft, 5.1655
2023-10-18T12:16:38-0700, -72 ft, 5.0189
2023-10-18T12:16:38-0700, -75 ft, 4.9168
2023-10-18T12:16:38-0700, -79 ft, 4.8782
2023-10-18T12:16:38-0700, -82 ft, 4.8451
2023-10-18T12:16:38-0700, -85 ft, 4.7727
2023-10-18T12:16:38-0700, -89 ft, 4.7196
2023-10-18T12:16:38-0700, -92 ft, 4.6818
2023-10-18T12:16:38-0700, -7 ft, 9.721
2023-10-18T12:16:38-0700, -10 ft, 9.5655
2023-10-18T12:16:38-0700, -13 ft, 10.3465
2023-10-18T12:16:38-0700, -16 ft, 10.6149
2023-10-18T12:16:38-0700, -20 ft, 10.68
2023-10-18T12:16:38-0700, -23 ft, 11.2982
2023-10-18T12:16:38-0700, -26 ft, 11.8072
2023-10-18T12:16:38-0700, -30 ft, 11.5929
2023-10-19T12:17:20-0700, -33 ft, 10.1898
2023-10-19T12:17:20-0700, -36 ft, 8.0166
2023-10-19T12:17:20-0700, -39 ft, 7.3427
2023-10-19T12:17:20-0700, -43 ft, 7.2266
2023-10-19T12:17:20-0700, -46 ft, 7.1024
2023-10-19T12:17:20-0700, -49 ft, 6.7915
2023-10-19T12:17:20-0700, -52 ft, 6.2641
2023-10-19T12:17:20-0700, -56 ft, 5.8065
2023-10-19T12:17:20-0700, -59 ft, 5.4864
2023-10-19T12:17:20-0700, -62 ft, 5.3333
2023-10-19T12:17:20-0700, -3 ft, 9.9219
2023-10-19T12:17:20-0700, -66 ft, 5.2396
2023-10-19T12:17:20-0700, -69 ft, 5.1655
2023-10-19T12:17:20-0700, -72 ft, 5.0189
2023-10-19T12:17:20-0700, -75 ft, 4.9168
2023-10-19T12:17:20-0700, -79 ft, 4.8782
2023-10-19T12:17:20-0700, -82 ft, 4.8451
2023-10-19T12:17:20-0700, -85 ft, 4.7727
2023-10-19T12:17:20-0700, -89 ft, 4.7196
2023-10-19T12:17:20-0700, -92 ft, 4.6818
2023-10-19T12:17:20-0700, -7 ft, 9.721
2023-10-19T12:17:20-0700, -10 ft, 9.5655
2023-10-19T12:17:20-0700, -13 ft, 10.3465
2023-10-19T12:17:20-0700, -16 ft, 10.6149
2023-10-19T12:17:20-0700, -20 ft, 10.68
2023-10-19T12:17:20-0700, -23 ft, 11.2982
2023-10-19T12:17:20-0700, -26 ft, 11.8072
2023-10-19T12:17:20-0700, -30 ft, 11.5929
2023-10-20T12:17:06-0700, -33 ft, 10.1898
2023-10-20T12:17:06-0700, -36 ft, 8.0166
2023-10-20T12:17:06-0700, -39 ft, 7.3427
2023-10-20T12:17:06-0700, -43 ft, 7.2266
2023-10-20T12:17:06-0700, -46 ft, 7.1024
2023-10-20T12:17:06-0700, -49 ft, 6.7915
2023-10-20T12:17:06-0700, -52 ft, 6.2641
2023-10-20T12:17:06-0700, -56 ft, 5.8065
2023-10-20T12:17:06-0700, -59 ft, 5.4864
2023-10-20T12:17:06-0700, -62 ft, 5.3333
2023-10-20T12:17:06-0700, -3 ft, 9.9219
2023-10-20T12:17:06-0700, -66 ft, 5.2396
2023-10-20T12:17:06-0700, -69 ft, 5.1655
2023-10-20T12:17:06-0700, -72 ft, 5.0189
2023-10-20T12:17:06-0700, -75 ft, 4.9168
2023-10-20T12:17:06-0700, -79 ft, 4.8782
2023-10-20T12:17:06-0700, -82 ft, 4.8451
2023-10-20T12:17:06-0700, -85 ft, 4.7727
2023-10-20T12:17:06-0700, -89 ft, 4.7196
2023-10-20T12:17:06-0700, -92 ft, 4.6818
2023-10-20T12:17:06-0700, -7 ft, 9.721
2023-10-20T12:17:06-0700, -10 ft, 9.5655
2023-10-20T12:17:06-0700, -13 ft, 10.3465
2023-10-20T12:17:06-0700, -16 ft, 10.6149
2023-10-20T12:17:06-0700, -20 ft, 10.68
2023-10-20T12:17:06-0700, -23 ft, 11.2982
2023-10-20T12:17:06-0700, -26 ft, 11.8072
2023-10-20T12:17:06-0700, -30 ft, 11.5929
2023-10-21T12:17:14-0700, -33 ft, 10.1898
2023-10-21T12:17:14-0700, -36 ft, 8.0166
2023-10-21T12:17:14-0700, -39 ft, 7.3427
2023-10-21T12:17:14-0700, -43 ft, 7.2266
2023-10-21T12:17:14-0700, -46 ft, 7.1024
2023-10-21T12:17:14-0700, -49 ft, 6.7915
2023-10-21T12:17:14-0700, -52 ft, 6.2641
2023-10-21T12:17:14-0700, -56 ft, 5.8065
2023-10-21T12:17:14-0700, -59 ft, 5.4864
2023-10-21T12:17:14-0700, -62 ft, 5.3333
2023-10-21T12:17:14-0700, -3 ft, 9.9219
2023-10-21T12:17:14-0700, -66 ft, 5.2396
2023-10-21T12:17:14-0700, -69 ft, 5.1655
2023-10-21T12:17:14-0700, -72 ft, 5.0189
2023-10-21T12:17:14-0700, -75 ft, 4.9168
2023-10-21T12:17:14-0700, -79 ft, 4.8782
2023-10-21T12:17:14-0700, -82 ft, 4.8451
2023-10-21T12:17:14-0700, -85 ft, 4.7727
2023-10-21T12:17:14-0700, -89 ft, 4.7196
2023-10-21T12:17:14-0700, -92 ft, 4.6818
2023-10-21T12:17:14-0700, -7 ft, 9.721
2023-10-21T12:17:14-0700, -10 ft, 9.5655
2023-10-21T12:17:14-0700, -13 ft, 10.3465
2023-10-21T12:17:14-0700, -16 ft, 10.6149
2023-10-21T12:17:14-0700, -20 ft, 10.68
2023-10-21T12:17:14-0700, -23 ft, 11.2982
2023-10-21T12:17:14-0700, -26 ft, 11.8072
2023-10-21T12:17:14-0700, -30 ft, 11.5929
2023-10-22T12:17:31-0700, -33 ft, 10.1898
2023-10-22T12:17:31-0700, -36 ft, 8.0166
2023-10-22T12:17:31-0700, -39 ft, 7.3427
2023-10-22T12:17:31-0700, -43 ft, 7.2266
2023-10-22T12:17:31-0700, -46 ft, 7.1024
2023-10-22T12:17:31-0700, -49 ft, 6.7915
2023-10-22T12:17:31-0700, -52 ft, 6.2641
2023-10-22T12:17:31-0700, -56 ft, 5.8065
2023-10-22T12:17:31-0700, -59 ft, 5.4864
2023-10-22T12:17:31-0700, -62 ft, 5.3333
2023-10-22T12:17:31-0700, -3 ft, 9.9219
2023-10-22T12:17:31-0700, -66 ft, 5.2396
2023-10-22T12:17:31-0700, -69 ft, 5.1655
2023-10-22T12:17:31-0700, -72 ft, 5.0189
2023-10-22T12:17:31-0700, -75 ft, 4.9168
2023-10-22T12:17:31-0700, -79 ft, 4.8782
2023-10-22T12:17:31-0700, -82 ft, 4.8451
2023-10-22T12:17:31-0700, -85 ft, 4.7727
2023-10-22T12:17:31-0700, -89 ft, 4.7196
2023-10-22T12:17:31-0700, -92 ft, 4.6818
2023-10-22T12:17:31-0700, -7 ft, 9.721
2023-10-22T12:17:31-0700, -10 ft, 9.5655
2023-10-22T12:17:31-0700, -13 ft, 10.3465
2023-10-22T12:17:31-0700, -16 ft, 10.6149
2023-10-22T12:17:31-0700, -20 ft, 10.68
2023-10-22T12:17:31-0700, -23 ft, 11.2982
2023-10-22T12:17:31-0700, -26 ft, 11.8072
2023-10-22T12:17:31-0700, -30 ft, 11.5929
2023-10-23T12:17:40-0700, -33 ft, 10.1898
2023-10-23T12:17:40-0700, -36 ft, 8.0166
2023-10-23T12:17:40-0700, -39 ft, 7.3427
2023-10-23T12:17:40-0700, -43 ft, 7.2266
2023-10-23T12:17:40-0700, -46 ft, 7.1024
2023-10-23T12:17:40-0700, -49 ft, 6.7915
2023-10-23T12:17:40-0700, -52 ft, 6.2641
2023-10-23T12:17:40-0700, -56 ft, 5.8065
2023-10-23T12:17:40-0700, -59 ft, 5.4864
2023-10-23T12:17:40-0700, -62 ft, 5.3333
2023-10-23T12:17:40-0700, -3 ft, 9.9219
2023-10-23T12:17:40-0700, -66 ft, 5.2396
2023-10-23T12:17:40-0700, -69 ft, 5.1655
2023-10-23T12:17:40-0700, -72 ft, 5.0189
2023-10-23T12:17:40-0700, -75 ft, 4.9168
2023-10-23T12:17:40-0700, -79 ft, 4.8782
2023-10-23T12:17:40-0700, -82 ft, 4.8451
2023-10-23T12:17:40-0700, -85 ft, 4.7727
2023-10-23T12:17:40-0700, -89 ft, 4.7196
2023-10-23T12:17:40-0700, -92 ft, 4.6818
2023-10-23T12:17:40-0700, -7 ft, 9.721
2023-10-23T12:17:40-0700, -10 ft, 9.5655
2023-10-23T12:17:40-0700, -13 ft, 10.3465
2023-10-23T12:17:40-0700, -16 ft, 10.6149
2023-10-23T12:17:40-0700, -20 ft, 10.68
2023-10-23T12:17:40-0700, -23 ft, 11.2982
2023-10-23T12:17:40-0700, -26 ft, 11.8072
2023-10-23T12:17:40-0700, -30 ft, 11.5929
2023-10-24T12:17:33-0700, -33 ft, 10.1898
2023-10-24T12:17:33-0700, -36 ft, 8.0166
2023-10-24T12:17:33-0700, -39 ft, 7.3427
2023-10-24T12:17:33-0700, -43 ft, 7.2266
2023-10-24T12:17:33-0700, -46 ft, 7.1024
2023-10-24T12:17:33-0700, -49 ft, 6.7915
2023-10-24T12:17:33-0700, -52 ft, 6.2641
2023-10-24T12:17:33-0700, -56 ft, 5.8065
2023-10-24T12:17:33-0700, -59 ft, 5.4864
2023-10-24T12:17:33-0700, -62 ft, 5.3333
2023-10-24T12:17:33-0700, -3 ft, 9.9219
2023-10-24T12:17:33-0700, -66 ft, 5.2396
